Instante,Pedidos Em Espera,Pedido Em Produção,Pedidos Prontos
4970,758,1,241
4971,758,0,242
4972,757,1,242
4973,757,1,242
4974,757,1,242
4975,757,1,242
4976,757,1,242
4977,757,1,242
4978,757,1,242
4979,757,1,242
4980,757,1,242
4981,757,1,242
4982,757,1,242
4983,757,1,242
4984,757,1,242
4985,757,1,242
4986,757,1,242
4987,757,0,243
4988,756,1,243
4989,756,1,243
4990,756,1,243
4991,756,1,243
4992,756,1,243
4993,756,1,243
4994,756,1,243
4995,756,1,243
4996,756,1,243
4997,756,1,243
4998,756,1,243
4999,756,1,243
5000,756,1,243
5001,756,1,243
5002,756,1,243
5003,756,1,243
5004,756,1,243
5005,756,1,243
5006,756,1,243
5007,756,1,243
5008,756,1,243
5009,756,1,243
5010,756,1,243
5011,756,1,243
5012,756,1,243
5013,756,1,243
5014,756,1,243
5015,756,1,243
5016,756,1,243
5017,756,0,244
5018,755,1,244
5019,755,1,244
5020,755,1,244
5021,755,1,244
5022,755,1,244
5023,755,1,244
5024,755,1,244
5025,755,1,244
5026,755,1,244
5027,755,1,244
5028,755,1,244
5029,755,0,245
5030,754,1,245
5031,754,1,245
5032,754,1,245
5033,754,1,245
5034,754,1,245
5035,754,1,245
5036,754,1,245
5037,754,1,245
5038,754,1,245
5039,754,1,245
5040,754,1,245
5041,754,1,245
5042,754,1,245
5043,754,1,245
5044,754,1,245
5045,754,0,246
5046,753,1,246
5047,753,1,246
5048,753,1,246
5049,753,1,246
5050,753,1,246
5051,753,1,246
5052,753,1,246
5053,753,1,246
5054,753,1,246
5055,753,1,246
5056,753,1,246
5057,753,1,246
5058,753,1,246
5059,753,1,246
5060,753,1,246
5061,753,1,246
5062,753,1,246
5063,753,1,246
5064,753,1,246
5065,753,1,246
5066,753,0,247
5067,752,1,247
5068,752,1,247
5069,752,1,247
5070,752,1,247
5071,752,1,247
5072,752,1,247
5073,752,1,247
5074,752,1,247
5075,752,1,247
5076,752,1,247
5077,752,0,248
5078,751,1,248
5079,751,1,248
5080,751,1,248
5081,751,1,248
5082,751,1,248
5083,751,1,248
5084,751,1,248
5085,751,1,248
5086,751,1,248
5087,751,1,248
5088,751,1,248
5089,751,1,248
5090,751,1,248
5091,751,1,248
5092,751,1,248
5093,751,1,248
5094,751,1,248
5095,751,1,248
5096,751,0,249
5097,750,1,249
5098,750,1,249
5099,750,1,249
5100,750,1,249
5101,750,1,249
5102,750,1,249
5103,750,1,249
5104,750,1,249
5105,750,1,249
5106,750,1,249
5107,750,1,249
5108,750,1,249
5109,750,1,249
5110,750,1,249
5111,750,1,249
5112,750,1,249
5113,750,1,249
5114,750,1,249
5115,750,1,249
5116,750,1,249
5117,750,1,249
5118,750,1,249
5119,750,1,249
5120,750,1,249
5121,750,1,249
5122,750,1,249
5123,750,1,249
5124,750,1,249
5125,750,0,250
5126,749,1,250
5127,749,1,250
5128,749,1,250
5129,749,1,250
5130,749,1,250
5131,749,1,250
5132,749,1,250
5133,749,1,250
5134,749,1,250
5135,749,1,250
5136,749,1,250
5137,749,1,250
5138,749,0,251
5139,748,1,251
5140,748,1,251
5141,748,1,251
5142,748,1,251
5143,748,1,251
5144,748,1,251
5145,748,1,251
5146,748,1,251
5147,748,1,251
5148,748,1,251
5149,748,1,251
5150,748,1,251
5151,748,1,251
5152,748,1,251
5153,748,1,251
5154,748,0,252
5155,747,1,252
5156,747,1,252
5157,747,1,252
5158,747,1,252
5159,747,1,252
5160,747,1,252
5161,747,1,252
5162,747,1,252
5163,747,1,252
5164,747,1,252
5165,747,1,252
5166,747,1,252
5167,747,1,252
5168,747,1,252
5169,747,1,252
5170,747,1,252
5171,747,0,253
5172,746,1,253
5173,746,1,253
5174,746,1,253
5175,746,1,253
5176,746,1,253
5177,746,1,253
5178,746,1,253
5179,746,1,253
5180,746,1,253
5181,746,1,253
5182,746,1,253
5183,746,1,253
5184,746,1,253
5185,746,1,253
5186,746,1,253
5187,746,1,253
5188,746,0,254
5189,745,1,254
5190,745,1,254
5191,745,1,254
5192,745,1,254
5193,745,1,254
5194,745,1,254
5195,745,1,254
5196,745,1,254
5197,745,1,254
5198,745,1,254
5199,745,1,254
5200,745,1,254
5201,745,1,254
5202,745,1,254
5203,745,1,254
5204,745,1,254
5205,745,1,254
5206,745,1,254
5207,745,1,254
5208,745,1,254
5209,745,1,254
5210,745,1,254
5211,745,1,254
5212,745,1,254
5213,745,1,254
5214,745,1,254
5215,745,1,254
5216,745,1,254
5217,745,1,254
5218,745,0,255
5219,744,1,255
5220,744,1,255
5221,744,1,255
5222,744,1,255
5223,744,1,255
5224,744,1,255
5225,744,1,255
5226,744,1,255
5227,744,1,255
5228,744,1,255
5229,744,1,255
5230,744,1,255
5231,744,1,255
5232,744,1,255
5233,744,1,255
5234,744,1,255
5235,744,1,255
5236,744,1,255
5237,744,1,255
5238,744,1,255
5239,744,1,255
5240,744,1,255
5241,744,1,255
5242,744,1,255
5243,744,1,255
5244,744,1,255
5245,744,1,255
5246,744,0,256
5247,743,1,256
5248,743,1,256
5249,743,1,256
5250,743,1,256
5251,743,1,256
5252,743,1,256
5253,743,1,256
5254,743,1,256
5255,743,1,256
5256,743,1,256
5257,743,1,256
5258,743,1,256
5259,743,1,256
5260,743,1,256
5261,743,1,256
5262,743,1,256
5263,743,1,256
5264,743,1,256
5265,743,1,256
5266,743,1,256
5267,743,1,256
5268,743,1,256
5269,743,1,256
5270,743,1,256
5271,743,1,256
5272,743,1,256
5273,743,0,257
5274,742,1,257
5275,742,1,257
5276,742,1,257
5277,742,1,257
5278,742,1,257
5279,742,1,257
5280,742,1,257
5281,742,1,257
5282,742,1,257
5283,742,1,257
5284,742,1,257
5285,742,1,257
5286,742,1,257
5287,742,1,257
5288,742,1,257
5289,742,1,257
5290,742,1,257
5291,742,1,257
5292,742,1,257
5293,742,1,257
5294,742,1,257
5295,742,1,257
5296,742,1,257
5297,742,1,257
5298,742,1,257
5299,742,1,257
5300,742,1,257
5301,742,1,257
5302,742,0,258
5303,741,1,258
5304,741,1,258
5305,741,1,258
5306,741,1,258
5307,741,1,258
5308,741,1,258
5309,741,1,258
5310,741,1,258
5311,741,1,258
5312,741,1,258
5313,741,1,258
5314,741,1,258
5315,741,1,258
5316,741,1,258
5317,741,1,258
5318,741,1,258
5319,741,1,258
5320,741,1,258
5321,741,1,258
5322,741,1,258
5323,741,1,258
5324,741,1,258
5325,741,1,258
5326,741,0,259
5327,740,1,259
5328,740,1,259
5329,740,1,259
5330,740,1,259
5331,740,1,259
5332,740,1,259
5333,740,1,259
5334,740,1,259
5335,740,1,259
5336,740,1,259
5337,740,1,259
5338,740,1,259
5339,740,0,260
5340,739,1,260
5341,739,1,260
5342,739,1,260
5343,739,1,260
5344,739,1,260
5345,739,1,260
5346,739,1,260
5347,739,1,260
5348,739,1,260
5349,739,0,261
5350,738,1,261
5351,738,1,261
5352,738,1,261
5353,738,1,261
5354,738,1,261
5355,738,1,261
5356,738,1,261
5357,738,1,261
5358,738,1,261
5359,738,1,261
5360,738,1,261
5361,738,1,261
5362,738,1,261
5363,738,1,261
5364,738,1,261
5365,738,1,261
5366,738,1,261
5367,738,1,261
5368,738,1,261
5369,738,1,261
5370,738,1,261
5371,738,1,261
5372,738,1,261
5373,738,1,261
5374,738,1,261
5375,738,1,261
5376,738,1,261
5377,738,1,261
5378,738,0,262
5379,737,1,262
5380,737,1,262
5381,737,1,262
5382,737,1,262
5383,737,1,262
5384,737,1,262
5385,737,1,262
5386,737,1,262
5387,737,1,262
5388,737,1,262
5389,737,1,262
5390,737,1,262
5391,737,1,262
5392,737,1,262
5393,737,1,262
5394,737,1,262
5395,737,1,262
5396,737,1,262
5397,737,1,262
5398,737,1,262
5399,737,1,262
5400,737,1,262
5401,737,1,262
5402,737,0,263
5403,736,1,263
5404,736,1,263
5405,736,1,263
5406,736,1,263
5407,736,1,263
5408,736,1,263
5409,736,1,263
5410,736,1,263
5411,736,1,263
5412,736,1,263
5413,736,1,263
5414,736,1,263
5415,736,1,263
5416,736,1,263
5417,736,0,264
5418,735,1,264
5419,735,1,264
5420,735,1,264
5421,735,1,264
5422,735,1,264
5423,735,1,264
5424,735,1,264
5425,735,1,264
5426,735,1,264
5427,735,1,264
5428,735,0,265
5429,734,1,265
5430,734,1,265
5431,734,1,265
5432,734,1,265
5433,734,1,265
5434,734,1,265
5435,734,1,265
5436,734,1,265
5437,734,1,265
5438,734,1,265
5439,734,1,265
5440,734,1,265
5441,734,1,265
5442,734,1,265
5443,734,1,265
5444,734,1,265
5445,734,1,265
5446,734,1,265
5447,734,1,265
5448,734,1,265
5449,734,1,265
5450,734,1,265
5451,734,1,265
5452,734,1,265
5453,734,1,265
5454,734,0,266
5455,733,1,266
5456,733,1,266
5457,733,1,266
5458,733,1,266
5459,733,1,266
5460,733,1,266
5461,733,1,266
5462,733,1,266
5463,733,1,266
5464,733,1,266
5465,733,1,266
5466,733,1,266
5467,733,1,266
5468,733,1,266
5469,733,1,266
5470,733,1,266
5471,733,1,266
5472,733,1,266
5473,733,1,266
5474,733,1,266
5475,733,1,266
5476,733,1,266
5477,733,1,266
5478,733,1,266
5479,733,1,266
5480,733,1,266
5481,733,1,266
5482,733,0,267
5483,732,1,267
5484,732,1,267
5485,732,1,267
5486,732,1,267
5487,732,1,267
5488,732,1,267
5489,732,1,267
5490,732,1,267
5491,732,1,267
5492,732,1,267
5493,732,1,267
5494,732,1,267
5495,732,1,267
5496,732,1,267
5497,732,1,267
5498,732,1,267
5499,732,1,267
5500,732,1,267
5501,732,1,267
5502,732,1,267
5503,732,1,267
5504,732,1,267
5505,732,1,267
5506,732,1,267
5507,732,1,267
5508,732,1,267
5509,732,1,267
5510,732,1,267
5511,732,1,267
5512,732,0,268
5513,731,1,268
5514,731,1,268
5515,731,1,268
5516,731,1,268
5517,731,1,268
5518,731,1,268
5519,731,1,268
5520,731,1,268
5521,731,1,268
5522,731,1,268
5523,731,1,268
5524,731,1,268
5525,731,1,268
5526,731,1,268
5527,731,1,268
5528,731,1,268
5529,731,1,268
5530,731,1,268
5531,731,1,268
5532,731,1,268
5533,731,1,268
5534,731,1,268
5535,731,0,269
5536,730,1,269
5537,730,1,269
5538,730,1,269
5539,730,1,269
5540,730,1,269
5541,730,1,269
5542,730,1,269
5543,730,1,269
5544,730,1,269
5545,730,1,269
5546,730,1,269
5547,730,1,269
5548,730,1,269
5549,730,1,269
5550,730,1,269
5551,730,1,269
5552,730,1,269
5553,730,1,269
5554,730,1,269
5555,730,1,269
5556,730,1,269
5557,730,1,269
5558,730,1,269
5559,730,1,269
5560,730,1,269
5561,730,1,269
5562,730,1,269
5563,730,1,269
5564,730,1,269
5565,730,0,270
5566,729,1,270
5567,729,1,270
5568,729,1,270
5569,729,1,270
5570,729,1,270
5571,729,1,270
5572,729,1,270
5573,729,1,270
5574,729,1,270
5575,729,1,270
5576,729,1,270
5577,729,1,270
5578,729,1,270
5579,729,1,270
5580,729,1,270
5581,729,1,270
5582,729,1,270
5583,729,1,270
5584,729,1,270
5585,729,1,270
5586,729,1,270
5587,729,1,270
5588,729,1,270
5589,729,1,270
5590,729,0,271
5591,728,1,271
5592,728,1,271
5593,728,1,271
5594,728,1,271
5595,728,1,271
5596,728,1,271
5597,728,1,271
5598,728,1,271
5599,728,1,271
5600,728,1,271
5601,728,1,271
5602,728,1,271
5603,728,1,271
5604,728,1,271
5605,728,1,271
5606,728,0,272
5607,727,1,272
5608,727,1,272
5609,727,1,272
5610,727,1,272
5611,727,1,272
5612,727,1,272
5613,727,1,272
5614,727,1,272
5615,727,1,272
5616,727,1,272
5617,727,1,272
5618,727,1,272
5619,727,0,273
5620,726,1,273
5621,726,1,273
5622,726,1,273
5623,726,1,273
5624,726,1,273
5625,726,1,273
5626,726,1,273
5627,726,1,273
5628,726,1,273
5629,726,1,273
5630,726,1,273
5631,726,1,273
5632,726,1,273
5633,726,1,273
5634,726,1,273
5635,726,1,273
5636,726,1,273
5637,726,1,273
5638,726,1,273
5639,726,1,273
5640,726,1,273
5641,726,1,273
5642,726,1,273
5643,726,1,273
5644,726,1,273
5645,726,1,273
5646,726,1,273
5647,726,0,274
5648,725,1,274
5649,725,1,274
5650,725,1,274
5651,725,1,274
5652,725,1,274
5653,725,1,274
5654,725,1,274
5655,725,1,274
5656,725,1,274
5657,725,1,274
5658,725,1,274
5659,725,1,274
5660,725,1,274
5661,725,1,274
5662,725,1,274
5663,725,1,274
5664,725,0,275
5665,724,1,275
5666,724,1,275
5667,724,1,275
5668,724,1,275
5669,724,1,275
5670,724,1,275
5671,724,1,275
5672,724,1,275
5673,724,1,275
5674,724,1,275
5675,724,1,275
5676,724,1,275
5677,724,1,275
5678,724,0,276
5679,723,1,276
5680,723,1,276
5681,723,1,276
5682,723,1,276
5683,723,1,276
5684,723,1,276
5685,723,1,276
5686,723,1,276
5687,723,1,276
5688,723,1,276
5689,723,1,276
5690,723,1,276
5691,723,1,276
5692,723,1,276
5693,723,1,276
5694,723,1,276
5695,723,1,276
5696,723,1,276
5697,723,1,276
5698,723,1,276
5699,723,1,276
5700,723,1,276
5701,723,0,277
5702,722,1,277
5703,722,1,277
5704,722,1,277
5705,722,1,277
5706,722,1,277
5707,722,1,277
5708,722,1,277
5709,722,1,277
5710,722,1,277
5711,722,1,277
5712,722,1,277
5713,722,1,277
5714,722,0,278
5715,721,1,278
5716,721,1,278
5717,721,1,278
5718,721,1,278
5719,721,1,278
5720,721,1,278
5721,721,1,278
5722,721,1,278
5723,721,1,278
5724,721,1,278
5725,721,1,278
5726,721,1,278
5727,721,1,278
5728,721,1,278
5729,721,1,278
5730,721,1,278
5731,721,1,278
5732,721,1,278
5733,721,1,278
5734,721,1,278
5735,721,1,278
5736,721,1,278
5737,721,0,279
5738,720,1,279
5739,720,1,279
5740,720,1,279
5741,720,1,279
5742,720,1,279
5743,720,1,279
5744,720,1,279
5745,720,1,279
5746,720,1,279
5747,720,1,279
5748,720,1,279
5749,720,1,279
5750,720,1,279
5751,720,1,279
5752,720,1,279
5753,720,1,279
5754,720,1,279
5755,720,1,279
5756,720,1,279
5757,720,0,280
5758,719,1,280
5759,719,1,280
5760,719,1,280
5761,719,1,280
5762,719,1,280
5763,719,1,280
5764,719,1,280
5765,719,1,280
5766,719,1,280
5767,719,1,280
5768,719,1,280
5769,719,1,280
5770,719,1,280
5771,719,1,280
5772,719,1,280
5773,719,0,281
5774,718,1,281
5775,718,1,281
5776,718,1,281
5777,718,1,281
5778,718,1,281
5779,718,1,281
5780,718,1,281
5781,718,1,281
5782,718,1,281
5783,718,1,281
5784,718,1,281
5785,718,1,281
5786,718,1,281
5787,718,1,281
5788,718,1,281
5789,718,1,281
5790,718,1,281
5791,718,1,281
5792,718,1,281
5793,718,1,281
5794,718,1,281
5795,718,1,281
5796,718,0,282
5797,717,1,282
5798,717,1,282
5799,717,1,282
5800,717,1,282
5801,717,1,282
5802,717,1,282
5803,717,1,282
5804,717,1,282
5805,717,1,282
5806,717,1,282
5807,717,1,282
5808,717,1,282
5809,717,1,282
5810,717,1,282
5811,717,1,282
5812,717,1,282
5813,717,1,282
5814,717,1,282
5815,717,1,282
5816,717,1,282
5817,717,1,282
5818,717,1,282
5819,717,0,283
5820,716,1,283
5821,716,1,283
5822,716,1,283
5823,716,1,283
5824,716,1,283
5825,716,1,283
5826,716,1,283
5827,716,1,283
5828,716,1,283
5829,716,1,283
5830,716,1,283
5831,716,1,283
5832,716,1,283
5833,716,1,283
5834,716,1,283
5835,716,1,283
5836,716,1,283
5837,716,1,283
5838,716,1,283
5839,716,1,283
5840,716,1,283
5841,716,1,283
5842,716,1,283
5843,716,1,283
5844,716,1,283
5845,716,1,283
5846,716,1,283
5847,716,0,284
5848,715,1,284
5849,715,1,284
5850,715,1,284
5851,715,1,284
5852,715,1,284
5853,715,1,284
5854,715,1,284
5855,715,1,284
5856,715,1,284
5857,715,1,284
5858,715,1,284
5859,715,1,284
5860,715,1,284
5861,715,1,284
5862,715,1,284
5863,715,1,284
5864,715,1,284
5865,715,1,284
5866,715,1,284
5867,715,1,284
5868,715,1,284
5869,715,1,284
5870,715,0,285
5871,714,1,285
5872,714,1,285
5873,714,1,285
5874,714,1,285
5875,714,1,285
5876,714,1,285
5877,714,1,285
5878,714,1,285
5879,714,1,285
5880,714,1,285
5881,714,1,285
5882,714,1,285
5883,714,1,285
5884,714,1,285
5885,714,1,285
5886,714,1,285
5887,714,1,285
5888,714,0,286
5889,713,1,286
5890,713,1,286
5891,713,1,286
5892,713,1,286
5893,713,1,286
5894,713,1,286
5895,713,1,286
5896,713,1,286
5897,713,1,286
5898,713,1,286
5899,713,1,286
5900,713,1,286
5901,713,1,286
5902,713,1,286
5903,713,1,286
5904,713,1,286
5905,713,1,286
5906,713,1,286
5907,713,1,286
5908,713,1,286
5909,713,1,286
5910,713,1,286
5911,713,0,287
5912,712,1,287
5913,712,1,287
5914,712,1,287
5915,712,1,287
5916,712,1,287
5917,712,1,287
5918,712,1,287
5919,712,1,287
5920,712,1,287
5921,712,1,287
5922,712,1,287
5923,712,1,287
5924,712,1,287
5925,712,1,287
5926,712,1,287
5927,712,1,287
5928,712,1,287
5929,712,1,287
5930,712,1,287
5931,712,1,287
5932,712,0,288
5933,711,1,288
5934,711,1,288
5935,711,1,288
5936,711,1,288
5937,711,1,288
5938,711,1,288
5939,711,1,288
5940,711,1,288
5941,711,1,288
5942,711,1,288
5943,711,1,288
5944,711,1,288
5945,711,1,288
5946,711,1,288
5947,711,1,288
5948,711,0,289
5949,710,1,289
5950,710,1,289
5951,710,1,289
5952,710,1,289
5953,710,1,289
5954,710,1,289
5955,710,1,289
5956,710,1,289
5957,710,1,289
5958,710,1,289
5959,710,1,289
5960,710,1,289
5961,710,1,289
5962,710,1,289
5963,710,1,289
5964,710,1,289
5965,710,0,290
5966,709,1,290
5967,709,1,290
5968,709,1,290
5969,709,1,290
5970,709,1,290
5971,709,1,290
5972,709,1,290
5973,709,1,290
5974,709,1,290
5975,709,1,290
5976,709,0,291
5977,708,1,291
5978,708,1,291
5979,708,1,291
5980,708,1,291
5981,708,1,291
5982,708,1,291
5983,708,1,291
5984,708,1,291
5985,708,1,291
5986,708,1,291
5987,708,1,291
5988,708,1,291
5989,708,1,291
5990,708,1,291
5991,708,1,291
5992,708,1,291
5993,708,0,292
5994,707,1,292
5995,707,1,292
5996,707,1,292
5997,707,1,292
5998,707,1,292
5999,707,1,292
6000,707,1,292
6001,707,1,292
6002,707,1,292
6003,707,1,292
6004,707,1,292
6005,707,1,292
6006,707,1,292
6007,707,1,292
6008,707,1,292
6009,707,1,292
6010,707,1,292
6011,707,1,292
6012,707,1,292
6013,707,1,292
6014,707,1,292
6015,707,1,292
6016,707,1,292
6017,707,1,292
6018,707,1,292
6019,707,1,292
6020,707,1,292
6021,707,1,292
6022,707,1,292
6023,707,0,293
6024,706,1,293
6025,706,1,293
6026,706,1,293
6027,706,1,293
6028,706,1,293
6029,706,1,293
6030,706,1,293
6031,706,1,293
6032,706,1,293
6033,706,1,293
6034,706,1,293
6035,706,1,293
6036,706,0,294
6037,705,1,294
6038,705,1,294
6039,705,1,294
6040,705,1,294
6041,705,1,294
6042,705,1,294
6043,705,1,294
6044,705,1,294
6045,705,1,294
6046,705,1,294
6047,705,1,294
6048,705,1,294
6049,705,1,294
6050,705,1,294
6051,705,1,294
6052,705,1,294
6053,705,1,294
6054,705,1,294
6055,705,1,294
6056,705,1,294
6057,705,1,294
6058,705,1,294
6059,705,1,294
6060,705,0,295
6061,704,1,295
6062,704,1,295
6063,704,1,295
6064,704,1,295
6065,704,1,295
6066,704,1,295
6067,704,1,295
6068,704,1,295
6069,704,1,295
6070,704,1,295
6071,704,1,295
6072,704,1,295
6073,704,1,295
6074,704,1,295
6075,704,0,296
6076,703,1,296
6077,703,1,296
6078,703,1,296
6079,703,1,296
6080,703,1,296
6081,703,1,296
6082,703,1,296
6083,703,1,296
6084,703,1,296
6085,703,1,296
6086,703,0,297
6087,702,1,297
6088,702,1,297
6089,702,1,297
6090,702,1,297
6091,702,1,297
6092,702,1,297
6093,702,1,297
6094,702,1,297
6095,702,1,297
6096,702,1,297
6097,702,1,297
6098,702,1,297
6099,702,1,297
6100,702,1,297
6101,702,1,297
6102,702,1,297
6103,702,1,297
6104,702,1,297
6105,702,1,297
6106,702,0,298
6107,701,1,298
6108,701,1,298
6109,701,1,298
6110,701,1,298
6111,701,1,298
6112,701,1,298
6113,701,1,298
6114,701,1,298
6115,701,1,298
6116,701,1,298
6117,701,1,298
6118,701,1,298
6119,701,1,298
6120,701,1,298
6121,701,1,298
6122,701,1,298
6123,701,1,298
6124,701,1,298
6125,701,1,298
6126,701,1,298
6127,701,1,298
6128,701,1,298
6129,701,0,299
6130,700,1,299
6131,700,1,299
6132,700,1,299
6133,700,1,299
6134,700,1,299
6135,700,1,299
6136,700,1,299
6137,700,1,299
6138,700,1,299
6139,700,1,299
6140,700,0,300
6141,699,1,300
6142,699,1,300
6143,699,1,300
6144,699,1,300
6145,699,1,300
6146,699,1,300
6147,699,1,300
6148,699,1,300
6149,699,1,300
6150,699,1,300
6151,699,1,300
6152,699,1,300
6153,699,1,300
6154,699,1,300
6155,699,1,300
6156,699,1,300
6157,699,1,300
6158,699,1,300
6159,699,1,300
6160,699,1,300
6161,699,1,300
6162,699,1,300
6163,699,1,300
6164,699,1,300
6165,699,0,301
6166,698,1,301
6167,698,1,301
6168,698,1,301
6169,698,1,301
6170,698,1,301
6171,698,1,301
6172,698,1,301
6173,698,1,301
6174,698,1,301
6175,698,1,301
6176,698,0,302
6177,697,1,302
6178,697,1,302
6179,697,1,302
6180,697,1,302
6181,697,1,302
6182,697,1,302
6183,697,1,302
6184,697,1,302
6185,697,1,302
6186,697,1,302
6187,697,1,302
6188,697,1,302
6189,697,1,302
6190,697,1,302
6191,697,1,302
6192,697,1,302
6193,697,1,302
6194,697,1,302
6195,697,1,302
6196,697,1,302
6197,697,1,302
6198,697,1,302
6199,697,1,302
6200,697,1,302
6201,697,1,302
6202,697,1,302
6203,697,1,302
6204,697,1,302
6205,697,1,302
6206,697,0,303
6207,696,1,303
6208,696,1,303
6209,696,1,303
6210,696,1,303
6211,696,1,303
6212,696,1,303
6213,696,1,303
6214,696,1,303
6215,696,1,303
6216,696,1,303
6217,696,1,303
6218,696,1,303
6219,696,1,303
6220,696,1,303
6221,696,1,303
6222,696,1,303
6223,696,1,303
6224,696,1,303
6225,696,1,303
6226,696,1,303
6227,696,1,303
6228,696,1,303
6229,696,1,303
6230,696,0,304
6231,695,1,304
6232,695,1,304
6233,695,1,304
6234,695,1,304
6235,695,1,304
6236,695,1,304
6237,695,1,304
6238,695,1,304
6239,695,1,304
6240,695,1,304
6241,695,1,304
6242,695,0,305
6243,694,1,305
6244,694,1,305
6245,694,1,305
6246,694,1,305
6247,694,1,305
6248,694,1,305
6249,694,1,305
6250,694,1,305
6251,694,1,305
6252,694,1,305
6253,694,1,305
6254,694,1,305
6255,694,1,305
6256,694,1,305
6257,694,1,305
6258,694,1,305
6259,694,1,305
6260,694,1,305
6261,694,1,305
6262,694,1,305
6263,694,1,305
6264,694,1,305
6265,694,1,305
6266,694,1,305
6267,694,1,305
6268,694,1,305
6269,694,1,305
6270,694,0,306
6271,693,1,306
6272,693,1,306
6273,693,1,306
6274,693,1,306
6275,693,1,306
6276,693,1,306
6277,693,1,306
6278,693,1,306
6279,693,1,306
6280,693,1,306
6281,693,1,306
6282,693,0,307
6283,692,1,307
6284,692,1,307
6285,692,1,307
6286,692,1,307
6287,692,1,307
6288,692,1,307
6289,692,1,307
6290,692,1,307
6291,692,1,307
6292,692,1,307
6293,692,1,307
6294,692,1,307
6295,692,1,307
6296,692,1,307
6297,692,1,307
6298,692,1,307
6299,692,1,307
6300,692,1,307
6301,692,1,307
6302,692,1,307
6303,692,1,307
6304,692,1,307
6305,692,1,307
6306,692,0,308
6307,691,1,308
6308,691,1,308
6309,691,1,308
6310,691,1,308
6311,691,1,308
6312,691,1,308
6313,691,1,308
6314,691,1,308
6315,691,1,308
6316,691,1,308
6317,691,1,308
6318,691,1,308
6319,691,1,308
6320,691,1,308
6321,691,1,308
6322,691,1,308
6323,691,1,308
6324,691,1,308
6325,691,1,308
6326,691,1,308
6327,691,1,308
6328,691,1,308
6329,691,1,308
6330,691,0,309
6331,690,1,309
6332,690,1,309
6333,690,1,309
6334,690,1,309
6335,690,1,309
6336,690,1,309
6337,690,1,309
6338,690,1,309
6339,690,1,309
6340,690,1,309
6341,690,1,309
6342,690,1,309
6343,690,1,309
6344,690,1,309
6345,690,1,309
6346,690,1,309
6347,690,1,309
6348,690,1,309
6349,690,1,309
6350,690,1,309
6351,690,1,309
6352,690,1,309
6353,690,1,309
6354,690,1,309
6355,690,1,309
6356,690,1,309
6357,690,0,310
6358,689,1,310
6359,689,1,310
6360,689,1,310
6361,689,1,310
6362,689,1,310
6363,689,1,310
6364,689,1,310
6365,689,1,310
6366,689,1,310
6367,689,1,310
6368,689,1,310
6369,689,1,310
6370,689,1,310
6371,689,1,310
6372,689,1,310
6373,689,1,310
6374,689,1,310
6375,689,1,310
6376,689,1,310
6377,689,1,310
6378,689,1,310
6379,689,1,310
6380,689,1,310
6381,689,1,310
6382,689,1,310
6383,689,1,310
6384,689,1,310
6385,689,0,311
6386,688,1,311
6387,688,1,311
6388,688,1,311
6389,688,1,311
6390,688,1,311
6391,688,1,311
6392,688,1,311
6393,688,1,311
6394,688,1,311
6395,688,1,311
6396,688,1,311
6397,688,1,311
6398,688,1,311
6399,688,1,311
6400,688,1,311
6401,688,1,311
6402,688,1,311
6403,688,1,311
6404,688,1,311
6405,688,1,311
6406,688,0,312
6407,687,1,312
6408,687,1,312
6409,687,1,312
6410,687,1,312
6411,687,1,312
6412,687,1,312
6413,687,1,312
6414,687,1,312
6415,687,1,312
6416,687,1,312
6417,687,1,312
6418,687,1,312
